Date,Open,High,Low,Close,Volume
2019-04-29,18.212662,18.36738904,17.8741966,17.9386662,10512820
2019-04-30,17.9064314,18.3416012,17.809727,18.3416012,7927423
2019-05-06,17.69045824,17.81939744,16.71052032,16.7782134,13554364
2019-05-07,16.89748216,17.27140584,16.78466036,17.08766748,8574247
2019-05-08,16.77176644,17.18759536,16.57191068,16.7137438,9814703
2019-05-09,16.7298612,16.842683,16.33337316,16.47520628,7426390
2019-05-10,16.71696728,16.86524736,16.0206956,16.84590648,9046503
2019-05-13,16.8265656,16.8265656,16.278574,16.44619496,6496077
2019-05-14,16.2624566,16.439748,16.1496348,16.17864612,6297478
2019-05-15,16.31403228,16.54612284,16.22377484,16.53322892,6802685
2019-05-16,16.520335,16.72663772,16.5042176,16.59125156,5837700
2019-05-17,16.5364524,16.5848046,16.1174,16.18831656,6750482
2019-05-20,16.2463392,16.25278616,15.633878,15.795052,7829597
2019-05-21,15.84662768,15.99168428,15.6983476,15.9239912,5986063
2019-05-22,15.95300252,15.95944948,15.6661128,15.77248764,5262337
2019-05-23,15.8917564,15.94977904,15.30185956,15.34054132,10705719
2019-05-24,15.37922308,16.01747212,15.150356,15.66933628,9376616
2019-05-27,15.5694084,15.79182852,15.2470604,15.73380588,7956686
2019-05-28,15.73380588,16.278574,15.70157108,16.278574,12252548
2019-05-29,15.95944948,16.1012826,15.88208596,15.9884608,5665872
2019-05-30,15.956226,15.956226,15.553291,15.59197276,5540362
2019-05-31,15.67900672,15.77248764,15.43079876,15.553291,5359067
2019-06-03,15.70157108,15.84662768,15.48559792,15.72735892,5396170
2019-06-04,15.61453712,15.6661128,15.3759996,15.63710148,4933099
2019-06-05,15.78860504,15.9078738,15.6661128,15.7628172,6727146
2019-06-06,16.01747212,16.15608176,15.795052,15.91432076,10634788
2019-06-10,16.439748,16.73308468,16.33014968,16.4075132,13108181
2019-06-11,16.30113836,16.66216812,16.1657522,16.6170394,11968634
2019-06-12,16.62026288,16.62026288,16.29791488,16.359161,9379099
2019-06-13,16.3430436,16.3430436,16.08194172,16.18831656,6805893
2019-06-14,16.2141044,16.27535052,15.8917564,15.9078738,6255308
2019-06-17,15.95300252,16.09483564,15.795052,15.8272868,5300507
2019-06-18,15.83051028,15.9884608,15.78538156,15.8595216,5472368
2019-06-19,16.15608176,16.2302218,15.94333208,15.9884608,9254967
